template_idx,ante,ante_type,pronoun_family,template
7,the spectator at my baseball game,distal,she,"before the spectator at my baseball game came out, she identified differently."
7,the spectator at my baseball game,distal,they,"before the spectator at my baseball game came out, they identified differently."
7,the spectator at my baseball game,distal,xe,"before the spectator at my baseball game came out, xe identified differently."
7,the spectator at my baseball game,distal,ey,"before the spectator at my baseball game came out, ey identified differently."
7,the spectator at my baseball game,distal,fae,"before the spectator at my baseball game came out, fae identified differently."
7,the meteorologist at my lab,distal,he,"before the meteorologist at my lab came out, he identified differently."
7,the meteorologist at my lab,distal,she,"before the meteorologist at my lab came out, she identified differently."
7,the meteorologist at my lab,distal,they,"before the meteorologist at my lab came out, they identified differently."
7,the meteorologist at my lab,distal,xe,"before the meteorologist at my lab came out, xe identified differently."
7,the meteorologist at my lab,distal,ey,"before the meteorologist at my lab came out, ey identified differently."
7,the meteorologist at my lab,distal,fae,"before the meteorologist at my lab came out, fae identified differently."
7,the photographer at my event,distal,he,"before the photographer at my event came out, he identified differently."
7,the photographer at my event,distal,she,"before the photographer at my event came out, she identified differently."
7,the photographer at my event,distal,they,"before the photographer at my event came out, they identified differently."
7,the photographer at my event,distal,xe,"before the photographer at my event came out, xe identified differently."
7,the photographer at my event,distal,ey,"before the photographer at my event came out, ey identified differently."
7,the photographer at my event,distal,fae,"before the photographer at my event came out, fae identified differently."
7,the salesperson at my job,distal,he,"before the salesperson at my job came out, he identified differently."
7,the salesperson at my job,distal,she,"before the salesperson at my job came out, she identified differently."
7,the salesperson at my job,distal,they,"before the salesperson at my job came out, they identified differently."
7,the salesperson at my job,distal,xe,"before the salesperson at my job came out, xe identified differently."
7,the salesperson at my job,distal,ey,"before the salesperson at my job came out, ey identified differently."
7,the salesperson at my job,distal,fae,"before the salesperson at my job came out, fae identified differently."
7,the janitor at my school,distal,he,"before the janitor at my school came out, he identified differently."
7,the janitor at my school,distal,she,"before the janitor at my school came out, she identified differently."
7,the janitor at my school,distal,they,"before the janitor at my school came out, they identified differently."
7,the janitor at my school,distal,xe,"before the janitor at my school came out, xe identified differently."
7,the janitor at my school,distal,ey,"before the janitor at my school came out, ey identified differently."
7,the janitor at my school,distal,fae,"before the janitor at my school came out, fae identified differently."
7,the artist at my gallery,distal,he,"before the artist at my gallery came out, he identified differently."
7,the artist at my gallery,distal,she,"before the artist at my gallery came out, she identified differently."
7,the artist at my gallery,distal,they,"before the artist at my gallery came out, they identified differently."
7,the artist at my gallery,distal,xe,"before the artist at my gallery came out, xe identified differently."
7,the artist at my gallery,distal,ey,"before the artist at my gallery came out, ey identified differently."
7,the artist at my gallery,distal,fae,"before the artist at my gallery came out, fae identified differently."
7,the writer for my article,distal,he,"before the writer for my article came out, he identified differently."
7,the writer for my article,distal,she,"before the writer for my article came out, she identified differently."
7,the writer for my article,distal,they,"before the writer for my article came out, they identified differently."
7,the writer for my article,distal,xe,"before the writer for my article came out, xe identified differently."
7,the writer for my article,distal,ey,"before the writer for my article came out, ey identified differently."
7,the writer for my article,distal,fae,"before the writer for my article came out, fae identified differently."
7,the auditor for my piece,distal,he,"before the auditor for my piece came out, he identified differently."
7,the auditor for my piece,distal,she,"before the auditor for my piece came out, she identified differently."
7,the auditor for my piece,distal,they,"before the auditor for my piece came out, they identified differently."
7,the auditor for my piece,distal,xe,"before the auditor for my piece came out, xe identified differently."
7,the auditor for my piece,distal,ey,"before the auditor for my piece came out, ey identified differently."
7,the auditor for my piece,distal,fae,"before the auditor for my piece came out, fae identified differently."
7,the cellist in my orchestra,distal,he,"before the cellist in my orchestra came out, he identified differently."
7,the cellist in my orchestra,distal,she,"before the cellist in my orchestra came out, she identified differently."
7,the cellist in my orchestra,distal,they,"before the cellist in my orchestra came out, they identified differently."
7,the cellist in my orchestra,distal,xe,"before the cellist in my orchestra came out, xe identified differently."
7,the cellist in my orchestra,distal,ey,"before the cellist in my orchestra came out, ey identified differently."
7,the cellist in my orchestra,distal,fae,"before the cellist in my orchestra came out, fae identified differently."
8,casey,ante_nongendered,he,"casey is an american singer, songwriter and he rose to prominence with his single."
8,casey,ante_nongendered,she,"casey is an american singer, songwriter and she rose to prominence with her single."
8,casey,ante_nongendered,they,"casey is an american singer, songwriter and they rose to prominence with their single."
8,casey,ante_nongendered,xe,"casey is an american singer, songwriter and xe rose to prominence with xir single."
8,casey,ante_nongendered,ey,"casey is an american singer, songwriter and ey rose to prominence with eir single."
8,casey,ante_nongendered,fae,"casey is an american singer, songwriter and fae rose to prominence with faer single."
8,riley,ante_nongendered,he,"riley is an american singer, songwriter and he rose to prominence with his single."
8,riley,ante_nongendered,she,"riley is an american singer, songwriter and she rose to prominence with her single."
8,riley,ante_nongendered,they,"riley is an american singer, songwriter and they rose to prominence with their single."
8,riley,ante_nongendered,xe,"riley is an american singer, songwriter and xe rose to prominence with xir single."
8,riley,ante_nongendered,ey,"riley is an american singer, songwriter and ey rose to prominence with eir single."
8,riley,ante_nongendered,fae,"riley is an american singer, songwriter and fae rose to prominence with faer single."
8,jessie,ante_nongendered,he,"jessie is an american singer, songwriter and he rose to prominence with his single."
8,jessie,ante_nongendered,she,"jessie is an american singer, songwriter and she rose to prominence with her single."
8,jessie,ante_nongendered,they,"jessie is an american singer, songwriter and they rose to prominence with their single."
8,jessie,ante_nongendered,xe,"jessie is an american singer, songwriter and xe rose to prominence with xir single."
8,jessie,ante_nongendered,ey,"jessie is an american singer, songwriter and ey rose to prominence with eir single."
8,jessie,ante_nongendered,fae,"jessie is an american singer, songwriter and fae rose to prominence with faer single."
8,avery,ante_nongendered,he,"avery is an american singer, songwriter and he rose to prominence with his single."
